marca,modelo,numeracao,preco_atacado,preco_varejo,link_imagem1,link_imagem2,min,max
NEW BALANCE,NEW BALANCE ELITE,34-39,"R$ 210,00","R$ 420,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-DE-CORRIDA-NEW-BALANCE-R-600-ELITE-997-1.png?fit=1200%2C1200&quality=80&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-DE-CORRIDA-NEW-BALANCE-R-600-ELITE-997-2.png?fit=1200%2C1200&quality=80&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,38-43,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-S.9060-29-1-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-S.9060-29-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,38-43,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1-2.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-2-1-1.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,38-43,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/R_600-S.9060-931-1-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/R_600-S.9060-931-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,34-39,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-ATACADO-R600-9060-46-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-NEW-BALANCE-ATACADO-R0600-9060-46-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,34-39,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/1-2.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/2-2.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,34-39,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/3-2.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/4-2.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060 SINTÉTICO,34-39,"R$ 100,00","R$ 100,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/TENIS-ATACADO-NEW-BALANCE-9060-R600-S-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/08/TENIS-ATACADO-NEW-BALANCE-9060-R600-S-2.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,38 ao 43,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0043-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0045-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 9060,38 ao 43,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-2-Photoroom-2.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-06-Photoroom-2.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-25-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-90--1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-169-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-318-1-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-384-2.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-435-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-435-1-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-619-1-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-619-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 9060,34-39,"R$ 185,00","R$ 370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-715-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-9060-R-600-9060-715-1-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 990,34-39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/Tenis-Atacado-New-Balance-990-R600-990-25-2-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/Tenis-Atacado-New-Balance-990-R600-990-25-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 990,34-39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/Tenis-Atacado-New-Balance-990-R600-990-29-2-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/Tenis-Atacado-New-Balance-990-R600-990-29-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 990,34-39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-Atacado-New-Balance-990-R600-990-166.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/Tenis-Atacado-New-Balance-990-R600-990-166-2.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,997 S,38-43,"R$ 125,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0070-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0071-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,997 S,38-43,"R$ 125,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0072-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0073-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,997 S,38-43,"R$ 125,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-997S-344-1-Photoroom-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-997S-344-Photoroom-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,997 S,38-43,"R$ 125,00","R$ 300,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-997S-349-1-Photoroom-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/R_600-997S-349-Photoroom-Photoroom-1.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,997 MADNESS,38-43,"R$ 125,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-ATACADO-NEW-BALANCE-MADNESS-R-600-997-52-1-2.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-ATACADO-NEW-BALANCE-MADNESS-R-600-997-52-2-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,997 MADNESS,38-43,"R$ 125,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-ATACADO-NEW-BALANCE-MADNESS-R-600-997-435-1-2.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-ATACADO-NEW-BALANCE-MADNESS-R-600-997-435-2-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,997 MADNESS,38-43,"R$ 125,00","R$ 250,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-ATACADO-NEW-BALANCE-MADNESS-R-600-997-817-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/TENIS-ATACADO-NEW-BALANCE-MADNESS-R-600-997-817-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 1906,34-39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0056-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0057-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 1906,34-39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0058-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0059-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 1906,34-39,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/New-Balance-1906-R-600-1906-169-1-Photoroom-3.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/New-Balance-1906-R-600-1906-169-2-Photoroom-3.jpg?fit=1200%2C1200&quality=89&ssl=1,34,39
NEW BALANCE,NEW BALANCE 1906,38-43,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0054-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/IMG_0055-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 1906,38-43,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/New-Balance-1906-R-600-1906-169-1-Photoroom-4.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/06/New-Balance-1906-R-600-1906-169-2-Photoroom-4.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 1906,38-43,"R$ 105,00","R$ 210,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/New-Balance-1906-R-600-1906-508-2-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/New-Balance-1906-R-600-1906-508-3-Photoroom.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-94-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-94-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-01-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-01-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-104-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-104-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-06-3.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-06-4.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-94-1-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-94-2-1.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-06-1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-NEW-BALANCE-R-900-1080-06-2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE FRESH FOAM X 1080,38-43,"R$ 130,00","R$ 260,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/1.jpg?fit=1200%2C1200&quality=89&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/2.jpg?fit=1200%2C1200&quality=89&ssl=1,38,43
NEW BALANCE,NEW BALANCE 1000,38-43,"R$ 185,00","R$370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-NEW-BALANCE-1000-R-600-1000-14-1.png?fit=1200%2C1200&quality=80&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-NEW-BALANCE-1000-R-600-1000-14-2.png?fit=1200%2C1200&quality=80&ssl=1,38,43
NEW BALANCE,NEW BALANCE 1000,38-43,"R$ 185,00","R$370,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-NEW-BALANCE-1000-R-600-1000-169-1.png?fit=1200%2C1200&quality=80&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACDO-NEW-BALANCE-1000-R-600-1000-169-2.png?fit=1200%2C1200&quality=80&ssl=1,38,43
NIKE,AIR ZOOM VOMERO 5,35-40,"R$ 100,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-R-100-V5-598-1-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-R-100-V5-598-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,35,40
NIKE,AIR ZOOM VOMERO 5,35-40,"R$ 100,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-R-105-V5-387-2-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-R-105-V5-387-Photoroom-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,35,40
NIKE,AIR ZOOM VOMERO 5,35-40,"R$ 100,00","R$ 200,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-R-105-V5-587-1-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-R-105-V5-587-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,35,40
NIKE,AIR FORCE HAVE,34-37,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-832-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-832-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,37
NIKE,AIR FORCE HAVE,34-42,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-639-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/07/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-639-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,42
NIKE,AIR FORCE HAVE,34-39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-322-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-322-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,AIR FORCE HAVE,34-39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-639-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-639-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,AIR FORCE HAVE,34-39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-979-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-979-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,AIR FORCE HAVE,34-39,"R$ 75,00","R$ 150,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-941-1-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/TENIS-ATACADO-AIR-FORCE-HAVE-R-100-HAVE-941-2-1024x1024.png?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,AIR FORCE 1 BLACK OFF,38-43,"R$ 85,00","R$ 170,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-air-force-1R-100-BOF-637-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-atacado-air-force-1R-100-BOF-637-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,43
NIKE,AIR JORDAN LOW OG,34-43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-06-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-06-2-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR JORDAN LOW OG,34-43,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-477-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-477-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,43
NIKE,AIR JORDAN LOW OG,34-39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-32-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-32-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,AIR JORDAN LOW OG,34-39,"R$ 95,00","R$ 190,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-109-1-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-Air-jordan-1-low-og-R-100-OG-109-2-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,34,39
NIKE,SHOX 12 MOLAS,35-41,"R$ 140,00","R$ 280,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-12-Molas-R-100-398-1-838-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-12-Molas-R-100-398-1-838-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,35,41
NIKE,SHOX 12 MOLAS,38-42,"R$ 140,00","R$ 280,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-12-Molas-R-100-398-1-10-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-12-Molas-R-100-398-1-10-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,42
NIKE,SHOX 12 MOLAS,38-42,"R$ 140,00","R$ 280,00",https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-12-Molas-R-100-398-1-12-2-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,https://i0.wp.com/rickatacado.com/wp-content/uploads/2025/09/Tenis-Atacado-Nike-12-Molas-R-100-398-1-12-Photoroom-1024x1024.jpg?resize=1200%2C1200&strip=info&ssl=1,38,42
